Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
France,63.07732766,62.89652754,62.73946885,62.2920342,62.0947977,61.81172681,61.41542755,60.59178254,60.58265122,59.34444432,59.5782061,59.3809696,59.28052509,59.24765234,59.09241991,58.47879525,58.27607996,58.36921942,58.13728391,57.93274235,57.86882312,57.7939463,57.64601893,57.54192189,57.42138847,57.33555407,57.25885099,56.30371499,56.14099488,55.8705252,55.67347133,55.48974918,55.31990664,55.16211744,55.06222081,54.96378519,54.86023603,54.7513907,54.65843387,54.43607814,54.26422703,54.0768527,53.90833907,53.79871322,53.67550776,53.53360472,53.33892179,53.16359758,52.99886587,52.82792476,52.74081055,52.67908181,52.54923232,52.536083,52.46376176,52.4475461,52.4100669,52.34176533,52.27069693,52.14754628,NA
French Polynesia,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,12.3883607,12.3883607,12.96456353,12.96456353,12.96456353,12.96456353,12.96456353,12.96456353,12.96456353,12.82051282,12.82051282,13.10861423,13.10861423,13.10861423,13.10861423,13.10861423,13.10861423,13.39671564,13.68481706,13.68481706,13.68481706,NA
Gabon,6.509799356,6.56801335,6.626227345,6.68444134,6.742655334,6.800869329,6.859083324,6.917297318,6.975511313,7.033725308,7.111343967,7.169557962,7.247176621,7.305390616,7.379128342,7.514960997,7.604222455,7.689602981,7.697364847,7.705126712,7.712888578,7.720650444,7.72841231,7.736174176,7.743936042,7.751697908,7.759459774,7.76722164,7.774983506,7.782745372,7.806659681,7.83057399,7.854488299,7.878402608,7.902316917,7.926231226,7.950145535,7.974059844,7.997974153,8.021888462,8.041522102,8.061155742,8.080789382,8.100423022,8.120056662,8.139690302,8.159323941,8.178957581,8.198591221,8.218224861,8.264338107,8.310451353,8.356564598,8.402677844,8.448791089,8.494896573,8.541002057,8.587107541,8.587107541,8.587107541,NA
"Gambia, The",51.77865613,51.87747036,51.97628458,52.07509881,52.17391304,52.27272727,52.47035573,52.47035573,52.66798419,52.76679842,53.06324111,53.55731225,54.0513834,56.71936759,56.12648221,56.02766798,56.71936759,57.41106719,56.32411067,55.63241107,57.80632411,59.88142292,58.00395257,56.62055336,56.62055336,57.50988142,58.20158103,59.68379447,57.90513834,57.90513834,58.49802372,55.13833992,55.03952569,55.03952569,55.03952569,55.03952569,55.03952569,54.54545455,54.54545455,54.54545455,53.35968379,51.08695652,50.09881423,50.88932806,52.07509881,48.91304348,48.91304348,54.54545455,59.58498024,60.77075099,60.77075099,59.7826087,59.7826087,59.7826087,59.7826087,59.7826087,59.7826087,59.7826087,59.7826087,59.7826087,NA
Georgia,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,46.46711757,45.01367103,44.56756368,43.86242625,43.67534897,43.70413009,43.81925457,43.15728882,43.17167938,43.21485106,43.22924162,43.25802274,35.861275,36.26421068,36.23542956,36.221039,36.17786732,35.94761836,35.40077709,35.14750324,35.0410131,35.7763707,34.76759246,34.79781263,34.45100014,34.31860699,34.16606706,34.14304216,34.21931213,NA
Germany,55.49508779,55.54664452,55.57242288,55.73282159,55.95050554,55.94191275,55.60106551,55.23730416,55.14851202,54.48686736,54.28350471,54.27491192,54.12597027,53.90828631,53.8252227,53.72783777,53.5874889,53.44427577,53.2580987,53.04327901,52.87715178,52.69097471,52.50193338,52.3701773,52.25560679,52.15249334,51.91475955,51.83456019,51.71712543,51.64838312,49.08200384,48.55211526,49.15788268,49.57749706,49.67917502,49.66341058,49.64045266,49.77651711,49.14894836,48.91245164,48.82201204,48.63555581,48.74000172,48.77999828,48.83300837,48.59486121,48.61330198,48.53569687,48.43808267,47.91003242,47.96591692,47.81086819,47.85886265,47.93637145,47.95906667,47.68433707,47.76311647,47.64153644,47.70027763,47.49706632,NA
Ghana,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.8590138,51.8590138,52.29849697,52.73798014,52.73798014,52.73798014,52.73798014,53.61694647,53.61694647,54.05642964,54.49591281,54.49591281,54.49591281,54.93539597,54.93539597,55.3968533,55.90225894,55.90225894,56.25384548,56.69332865,57.57229498,58.45126132,59.89276611,58.39263426,58.19031819,57.54851894,57.44729718,57.29773227,56.78339633,56.00097565,56.38318537,55.88642876,55.82915531,55.3323987,55.71460842,56.00892151,55.60854355,55.7355454,55.77465061,55.81375582,55.85286104,55.65333568,55.45381032,55.40625824,55.39131581,55.39301991,NA
Gibraltar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,69.12335144,69.06128782,69.9844841,69.75174554,67.32350659,70.51978278,70.69821567,70.93095423,70.93871218,71.02404965,71.02404965,71.06283941,70.93095423,70.91543832,70.73700543,70.71373157,70.69045772,71.17920869,71.2257564,71.21799845,71.4197052,71.4197052,71.23351435,71.44297905,71.24903026,71.21799845,71.19472459,71.2102405,71.48952676,71.54383243,71.09387122,71.11714507,71.06283941,71.14041893,71.09387122,71.15593483,69.70519783,68.13033359,67.26144298,66.16757176,65.46159814,64.72459271,64.01861908,62.68425136,62.10240497,61.0007758,60.14740109,59.4026377,58.65011637,58.09930178,57.37781226,56.50116369,55.49262995,48.10705974,48.09154383,47.60279286,46.96307836,46.11086424,45.5173623,45.5173623,NA
Greenland,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.688615745,0.689493708,0.690371671,0.691249634,0.692127597,0.69300556,0.693883524,0.694761487,0.69563945,0.696517413,0.697395376,0.698273339,0.582044098,0.582775003,0.583505908,0.584236813,0.584967718,0.585698623,0.586429529,0.587160434,0.587891339,0.588622244,0.589353149,0.590084054,0.590814959,0.591545864,0.592276769,0.593007675,0.592203679,0.592228042,0.592276769,0.592301133,0.592301133,0.592301133,0.592301133,0.592301133,NA
Grenada,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,58.82352941,58.82352941,58.82352941,58.82352941,58.82352941,58.82352941,55.88235294,55.88235294,47.05882353,47.05882353,47.05882353,47.05882353,47.05882353,41.17647059,41.17647059,38.23529412,38.23529412,38.23529412,38.23529412,35.29411765,35.29411765,35.29411765,35.29411765,32.35294118,32.35294118,32.35294118,32.35294118,35.29411765,35.29411765,38.23529412,38.23529412,35.29411765,35.29411765,20.58823529,20.58823529,20.58823529,20.58823529,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,NA
Guam,29.62962963,29.62962963,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,33.33333333,33.33333333,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,35.18518519,35.18518519,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,31.48148148,31.48148148,31.48148148,29.62962963,29.62962963,29.62962963,NA
Guatemala,24.69204927,24.80403135,24.91601344,25.02799552,25.1399776,25.25195969,25.45726017,25.56924225,25.58790594,25.70921986,25.82120194,26.12915267,26.5304218,26.82904069,26.95035461,27.3422919,27.93019784,28.04217992,28.14483016,28.46211273,28.62075401,28.9660321,29.10600971,35.3210153,35.3210153,35.3210153,35.3210153,39.98693542,39.98693542,39.98693542,39.98693542,39.98693542,41.82530795,42.10526316,42.10526316,42.10526316,42.68784994,43.27043673,43.85302352,44.4356103,45.01819709,45.60078387,46.18327734,44.07428145,42.57185517,40.12691303,41.19074281,38.61515491,37.73366928,36.97349757,36.30664427,35.54647256,34.72097798,35.4031355,35.98357596,35.98357596,35.98357596,35.98357596,35.98357596,35.98357596,NA
Guinea,59.49861631,59.49454664,59.39687449,59.29920234,59.20559987,59.10792772,59.01025558,58.91258343,58.81491128,58.72130881,58.62363666,58.52596451,58.42829237,58.33468989,58.27771447,58.18004232,58.08237018,57.98469803,57.97248901,57.87481686,57.77714472,57.67947257,57.62249715,57.52889468,57.47191926,57.37424711,57.27657496,57.30506267,57.20739053,57.54924304,57.17483314,57.19925118,57.18704216,57.17076347,57.07309132,57.11785772,57.1219274,57.24808725,57.29285365,57.29692333,57.300993,57.3457594,57.43122253,57.47598893,57.46784958,57.50447664,57.70796028,57.95214065,57.99283738,58.19632102,58.19632102,58.6032883,59.01025558,59.01025558,59.01025558,59.01025558,59.01025558,59.01025558,59.01025558,59.01025558,NA
Guinea-Bissau,17.41358464,17.41358464,17.41358464,17.41358464,17.41358464,17.41358464,17.76920341,17.76920341,17.76920341,17.76920341,17.76920341,17.76920341,17.9470128,18.12482219,18.12482219,18.12482219,18.16038407,18.16038407,18.19594595,18.30263158,18.55156472,19.01386913,19.36948791,20.32965861,20.61415363,19.44061166,19.26280228,18.9071835,20.22297297,20.57859175,20.71301565,20.71301565,21.4242532,21.77987198,22.08019203,22.38051209,22.68083215,22.9811522,23.28147226,23.58179232,23.88211238,24.18243243,24.48275249,24.78307255,25.0833926,25.38371266,25.68403272,25.98435277,26.28467283,26.58499289,26.88527738,27.18556188,27.48584637,27.78613087,28.08641536,28.38655761,28.68669986,28.98684211,28.98684211,28.98684211,NA
Guyana,6.908647247,6.908647247,6.908647247,6.908647247,6.908647247,6.934065375,6.934065375,6.944232627,6.944232627,6.969650755,6.969650755,6.984901632,6.995068883,6.995068883,7.000254001,7.406654813,7.833375667,8.26009652,8.712217424,8.712217424,8.712217424,8.712217424,8.763017526,8.778257557,8.778257557,8.788417577,8.788417577,8.788417577,8.798577597,5.500889002,5.52015748,5.539425959,5.558694437,5.577962916,5.597231394,5.616499873,5.635768352,5.65503683,5.674305309,5.693573787,5.716134112,5.738694437,5.761254763,5.783815088,5.806375413,5.828935738,5.851496063,5.874056388,5.896616713,5.919177038,5.978562357,6.037947676,6.097332995,6.156718313,6.216103632,6.262839726,6.309626619,6.356362713,6.305562611,6.305562611,NA
Haiti,60.23222061,60.41364296,60.59506531,60.77648766,60.95791001,61.13933237,61.32075472,61.50217707,61.68359942,61.86502177,62.04644412,57.47460087,57.4383164,57.4383164,57.4383164,57.51088534,57.51088534,57.87373004,57.87373004,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.01886792,57.98258345,57.94629898,57.91001451,57.14804064,57.14804064,57.87373004,57.69230769,57.69230769,61.32075472,61.32075472,61.32075472,61.32075472,60.59506531,60.59506531,60.59506531,60.59506531,60.59506531,60.59506531,66.03773585,64.22351234,65.17888244,67.85195936,66.40058055,64.22351234,66.76342525,66.76342525,66.76342525,66.76342525,66.76342525,66.76342525,66.76342525,66.76342525,NA
Honduras,26.63330056,26.72267405,26.7673608,26.81204755,26.85673429,26.94610778,27.03548128,27.08016802,27.08016802,27.16954151,27.21422826,27.52703548,27.61640897,27.67003307,28.01858969,28.33139691,29.0016981,29.10894629,29.10894629,29.10894629,29.17150773,29.21619448,29.22513183,29.28769327,29.29663062,29.35919206,29.35919206,29.35919206,30.12780409,29.67199929,29.86862097,29.98480651,31.7097149,31.45946912,31.10197515,31.10197515,30.34230047,30.34230047,29.82393422,26.23111985,26.2400572,27.06229332,28.17946197,28.06327643,28.152649920000002,28.24202342,28.24202342,28.4565198,28.59951738,29.22513183,29.60943784,30.02949325,30.13674144,30.18142819,30.18142819,30.6193583,31.19134865,31.37903298,31.37903298,31.37903298,NA
"Hong Kong SAR, China",13.7254902,13.7254902,13.7254902,12.74509804,12.74509804,12.74509804,12.74509804,12.74509804,12.74509804,12.74509804,11.76470588,11.76470588,11.76470588,11.76470588,9.900990099,9.900990099,9,8,8,8,9,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,8.080808081,8.080808081,8.080808081,8.080808081,8.080808081,8.080808081,7.619047619,7.619047619,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,5.714285714,5.714285714,5.714285714,5.714285714,5.238095238,5.238095238,4.857142857,4.857142857,4.857142857,4.857142857,4.761904762,4.857142857,4.761904762,4.761904762,3.80952381,NA
Hungary,78.66503776,77.89380138,77.57414195,77.51860491,77.23839147,76.95811576,76.82222222,76.70852317,76.54183798,76.40586797,76.19206402,76.09203068,75.9697677,75.38068245,75.24730466,75.11951084,74.79991107,74.4470379,73.96574733,73.70704037,73.42602892,73.2228279,73.10858923,72.91944815,72.75255897,72.57454384,72.44103249,72.29331256,72.14865917,72.03738734,71.88160677,68.27639924,68.2172268,68.12819942,68.76251947,68.81816158,68.98663697,68.96436526,68.88641425,65.32024102,65.44298148,65.2644499,65.44298148,65.43182325,65.42796563,64.82535431,64.80303538,64.61332441,63.879377,59.01910969,58.95283331,58.96387938,58.06914835,57.68134999,57.68134999,57.87858865,58.10870042,58.03199649,57.83475783,53.72561911,NA
Iceland,21.14713217,21.14713217,21.14713217,21.14713217,21.14713217,21.14713217,21.14713217,21.14713217,21.14713217,19.96009975,19.86034913,19.7605985,19.66084788,19.55112219,19.45137157,19.35162095,19.26184539,19.16209476,19.06234414,18.95261845,18.95261845,18.95261845,18.95261845,18.95261845,18.95261845,18.95261845,18.95261845,18.95261845,18.95261845,18.96259352,18.96259352,18.96259352,18.95261845,18.95261845,18.94264339,18.92269327,18.90274314,18.86284289,18.84289277,18.84289277,18.84289277,18.82294264,18.80299252,18.79301746,18.77306733,18.76309227,18.71321696,18.71321696,18.7032419,18.69326683,18.68528678,18.67531172,18.67531172,18.67531172,18.67331671,18.67331671,18.67331671,18.56590301,18.56590301,18.56590301,NA
India,58.84319536,59.35779415,59.24747493,59.43515214,59.59154982,59.71027751,59.80344344,59.99078431,59.79839835,59.88584652,59.80680683,59.85019457,60.12094753,60.29954359,60.43811529,60.42298003,60.40347236,60.74014779,60.73611172,60.63251928,60.67590702,60.80035248,60.69642371,61.0293994,60.99172942,60.94195124,61.06000626,60.90798099,61.04588001,61.01628218,61.07446884,60.97995755,61.00585566,60.97524881,60.85887548,60.73913877,60.87098369,60.83499541,60.88443725,60.86896566,60.70483218,60.72938494,60.62478348,60.66716221,60.58341377,60.50941918,60.4132262,60.45930465,60.56390611,60.39741826,60.43004315,60.42062566,60.43946065,60.44955082,60.43172485,60.39909996,60.2839388,60.24356466,60.21981337,60.21985692,NA
Indonesia,21.30748467,21.30748467,21.2798843,21.2798843,21.25228393,21.22468356,21.22468356,21.22468356,21.19708319,21.19708319,21.16948282,21.16948282,21.14188246,21.14188246,21.11759413,21.00167258,21.00167258,21.00167258,20.97628024,20.97628024,20.94867987,20.94867987,20.92107951,20.45297725,21.90310063,22.79348852,24.00404069,24.3639495,24.5284477,24.88614848,22.92155423,22.82605696,23.19314186,23.16830153,23.72417295,23.71865288,24.027225,24.22042758,25.32444233,25.12730896,25.40586806,25.66205721,27.16670244,28.4236804,27.61410138,27.42981562,28.22874229,28.76136007,29.61354852,29.61354852,30.09290452,30.09290452,30.35921341,30.35921341,30.51899874,32.0635903,33.18208764,33.18208764,33.18208764,33.18208764,NA
"Iran, Islamic Rep.",36.39026008,36.40192539,36.43876323,36.47560107,36.51243891,36.51857855,36.56155603,36.59225423,36.63523171,36.65365063,36.93239028,37.32901103,37.74712051,37.42724527,37.10798399,36.80714163,36.64935288,36.14221862,36.78135514,35.43370417,35.78182175,36.14221862,36.35280827,36.55541639,37.06500651,37.26761463,37.47022275,37.98656647,37.88157862,37.75878582,38.67788993,39.16292149,39.38701835,39.39008817,39.42140033,39.55585844,39.19054987,39.77688548,39.10152509,38.608512,39.18502419,39.32071023,39.45639628,39.59208232,29.24371915,29.37940519,29.51509124,28.66290921,28.66364596,28.57351605,28.48338613,28.39325622,28.21410153,28.21410153,28.21410153,28.21410153,28.61941448,28.91525424,28.97565485,28.97565485,NA
Iraq,20.12026431,20.24601596,20.37176761,20.2688799,20.39463155,20.40606352,20.53181517,20.54324714,20.5546791,20.56153829,20.57525665,20.94336603,20.96622997,21.21773327,21.22916524,21.22916524,21.22916524,21.46695018,21.58126986,21.58126986,21.58126986,21.60642019,21.60642019,21.60642019,21.6407161,21.675012,21.675012,21.78933169,21.10341359,21.10341359,22.01797105,21.83505956,22.56670554,21.37778083,20.80618241,20.80618241,19.80016919,20.34890367,20.00594462,18.97706747,19.41148227,20.21172005,19.868761,19.868761,21.46923657,20.5546791,20.89763816,18.72556417,18.07423098,18.92613741,19.68594585,19.72854117,20.41736539,21.35084583,21.30707994,21.30707994,21.30707994,21.30707994,21.30707994,21.30707994,NA
Ireland,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,81.98577442,81.98577442,81.98577442,81.98577442,81.98577442,81.98577442,81.98577442,81.98577442,81.98577442,81.98577442,81.98577442,81.98577442,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,82.00029032,64.47960517,64.05864422,63.92800116,63.72477863,63.71026274,63.01349978,64.31993032,64.1021919,64.13122369,64.04412832,64.01509653,63.47800842,63.43446073,62.49092757,62.44737988,61.83771229,62.06996661,67.19407751,66.68485992,66.30860793,66.11990129,65.8005516,64.98766149,64.82798665,64.30541443,64.75540717,65.16185223,65.55378139,65.66990855,65.49571781,NA
Isle of Man,57.01754386,57.01754386,56.49122807,55.78947368,56.14035088,54.38596491,54.56140351,54.73684211,55.43859649,55.43859649,55.43859649,56.14035088,56.84210526,57.54385965,58.24561404,59.12280702,59.8245614,60.52631579,61.22807018,62.10526316,62.80701754,63.68421053,64.21052632,64.9122807,65.61403509,66.49122807,67.19298246,67.89473684,68.59649123,69.47368421,70.1754386,70.87719298,71.57894737,72.45614035,73.15789474,73.85964912,74.56140351,75.43859649,76.14035088,76.84210526,77.54385965,79.64912281,80.29824561,80.35087719,80.89473684,74.31578947,73.89473684,77.68421053,76.1754386,76.10526316,74.75438596,67.36842105,68.07017544,68.24561404,70.87719298,71.40350877,70.52631579,70.70175439,70.70175439,69.8245614,NA
Israel,23.61367837,23.33641405,24.1219963,24.26062847,23.75231054,24.26062847,24.26062847,24.07578558,24.16820702,24.26062847,24.35304991,24.35304991,24.81515712,25.18484288,24.95378928,24.49168207,24.53789279,24.63031423,24.63031423,24.63031423,24.86136784,24.95378928,25.55452865,26.06284658,26.57116451,26.75600739,26.66358595,26.61737523,26.57116451,26.75600739,26.70979667,26.66358595,26.66358595,26.75600739,26.47874307,26.06284658,26.01663586,25.97042514,25.83179298,26.15526802,25.92421442,26.01663586,25.46210721,23.72920518,23.7754159,23.51201479,23.94177449,23.82624769,24.14972274,23.31330869,23.8909427,24.31608133,24.04343808,24.84750462,24.67190388,25.50831793,29.75970425,29.6349353,29.50092421,29.87060998,NA
Italy,70.32402842,70.21862568,69.73581313,69.57260889,69.49780694,69.37880385,69.29040155,69.20879943,68.77358811,68.61378396,60.00816021,59.52874775,59.44034545,59.50834722,59.55934854,59.6001496,59.50494713,59.80415491,59.86875659,59.71235252,59.67495155,59.62395022,58.68552582,58.63112441,58.12451124,57.94430655,57.8423039,57.25408861,57.29148958,57.25748869,54.58501921,54.32661249,54.09540648,53.38818809,52.13355547,52.18795689,52.17435653,52.64696882,53.71799667,52.87807979,52.42156379,51.64717738,50.40951176,50.32835336,49.83125816,48.02886534,47.89021974,48.88846807,47.28288437,48.45088902,46.84395268,46.42598692,46.09120852,44.5086197,43.77481249,43.32505969,43.3743296,41.94874847,44.36999564,43.95756754,NA
Jamaica,49.21514312,49.39981533,49.39981533,49.21514312,46.81440443,47.73776547,47.73776547,47.73776547,47.73776547,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,46.81440443,45.8910434,45.8910434,45.8910434,44.96768236,44.04432133,44.04432133,44.04432133,44.04432133,44.04432133,44.04432133,44.04432133,43.95198523,43.95198523,43.95198523,46.44506002,46.16805171,45.8910434,45.61403509,45.15235457,44.69067405,44.50600185,44.22899354,44.22899354,43.76731302,43.76731302,43.58264081,43.1209603,43.1209603,42.84395199,41.45891043,41.45891043,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992,NA
Japan,19.38914644,19.41641669,19.14371421,19.17098446,19.10008181,18.80556313,18.64739569,18.53558767,18.14016908,18.26015817,17.83746932,17.68685215,17.58592471,17.49863612,17.1159618,17.01500682,16.96233624,16.90502183,16.85043668,16.54654655,16.49017467,16.4554888,16.41452758,16.44091034,16.12452002,16.06251714,16.01755348,15.95447065,15.71311026,15.61437191,15.50740538,15.40043884,15.28798683,15.17553483,14.92868897,14.81207133,14.68861454,14.56790123,14.46090535,14.42524005,13.14951989,13.06721536,12.99314129,12.93278464,12.87242798,12.81481481,12.75720165,12.69684499,12.64471879,12.60082305,12.51303155,12.48010974,12.44993141,12.39506173,12.33470508,12.26611797,12.1920439,12.12620027,12.06310014,11.99451303,NA
Jordan,12.28467815,12.30734361,12.31867634,12.36400725,12.37533998,12.39800544,12.43200363,12.45466908,12.46600181,12.51133273,12.52266546,12.56799637,12.5793291,12.62466002,12.63599275,12.6586582,12.66999093,12.71532185,12.74932004,12.77198549,12.66545784,12.73912058,12.89664551,11.90049864,12.66772439,12.75838622,13.10063463,13.20262919,13.03037171,11.78830462,11.4505893,12.7005893,12.35267452,12.1486854,12.62466002,11.9106981,12.02402539,12.08068903,12.09202176,12.11468722,11.58204896,11.61604714,11.38939257,11.75203989,11.4800544,11.53671804,10.91681777,11.02107888,11.54539311,11.28970489,11.29308403,11.76954269,11.90132913,11.98468123,11.89794999,12.00675828,11.34264474,11.50934895,11.67308602,11.58862085,NA
Kazakhstan,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.03244805,82.13764492,82.10208542,80.44838315,79.81390525,79.89472904,79.76064007,79.66637034,79.7841612,79.44793866,79.07134126,78.89817387,78.7756047,78.63318146,78.48149794,78.3181835,78.10178909,78.07656406,80.43923399,80.37504167,80.38378338,80.37711598,80.30499685,80.10508575,80.09856651,80.08804682,80.02226173,79.25854725,79.26925214,NA
Kenya,44.27733071,44.28611589,44.29490108,44.30368626,44.31247145,44.32125663,44.33004182,44.338827,44.34761219,44.35639737,44.36518256,44.37396774,44.38275293,44.39153811,44.93094845,44.94149067,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.94500474,44.81322697,46.30495133,46.33833503,46.44727132,46.84611871,47.53312015,47.03587869,47.22388165,47.56650385,47.15887128,47.84762976,47.82303124,46.47538391,46.72664019,46.48768317,47.22212461,46.86193204,47.15711424,47.12021647,47.21861054,47.42594089,47.44351126,47.53487718,47.56298977,47.58934533,47.94075271,48.00224901,48.54693046,48.72263415,48.54693046,48.54693046,48.54693046,48.54693046,48.54693046,48.54693046,48.54693046,48.54693046,NA
Kiribati,48.14814815,48.14814815,53.08641975,53.08641975,53.08641975,53.08641975,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,46.91358025,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,48.14814815,45.67901235,45.67901235,45.67901235,45.67901235,45.67901235,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,41.97530864,NA
"Korea, Dem. People's Rep.",19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,20.18104809,20.18104809,20.18104809,20.18104809,20.18104809,20.18104809,20.18104809,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.91188439,21.01154389,21.01154389,21.17764305,22.00813886,22.00813886,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.59289096,21.59289096,21.59289096,22.00813886,22.17423802,22.2572876,21.8420397,21.8420397,21.8420397,21.8420397,21.8420397,21.75899012,21.63441575,21.53475625,21.50984138,21.50984138,NA
"Korea, Rep.",21.90545304,21.57370931,21.77068215,22.71407837,23.61600663,23.99958532,24.21729214,24.28986108,24.22765913,24.09288824,23.83371346,23.5330707,23.54343769,23.51233672,23.55380469,23.5330707,23.50196973,23.46050176,23.34646486,23.2946299,23.27389592,23.25316193,23.18059299,23.10802405,23.01472113,22.98362015,23.00435414,22.95251918,22.77628032,22.58967448,22.40306863,22.14389384,21.957288,21.72921418,21.23159859,20.81691893,20.55774414,20.41260626,20.25710139,20.45407423,20.10543725,19.82642835,19.648760330000002,19.55174551,19.42178627,19.17836499,18.98472967,18.73389009,18.49371523,18.24074074,18.06873135,18.3742678,18.15429146,17.94416504,17.81517779,17.44607084,17.19515947,16.94011485,16.77254098,16.60860656,NA
Kosovo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
