Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2009","2009","ha","30906980","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2010","2010","ha","31003300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2011","2011","ha","29856410","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2012","2012","ha","30814720","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2013","2013","ha","30858830","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2014","2014","ha","33423750","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2015","2015","ha","33123470","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2016","2016","ha","33470290","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2017","2017","ha","36236750","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2018","2018","ha","35448420","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2019","2019","ha","30327060","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2020","2020","ha","33313270","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1961","1961","hg/ha","16900","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1962","1962","hg/ha","16302","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1963","1963","hg/ha","16432","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1964","1964","hg/ha","15309","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1965","1965","hg/ha","16508","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1966","1966","hg/ha","17087","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1967","1967","hg/ha","16498","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1968","1968","hg/ha","17986","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1969","1969","hg/ha","18435","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1970","1970","hg/ha","17941","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1971","1971","hg/ha","18522","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1972","1972","hg/ha","18706","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1973","1973","hg/ha","18696","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1974","1974","hg/ha","15933","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1975","1975","hg/ha","19421","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1976","1976","hg/ha","17543","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1977","1977","hg/ha","20552","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1978","1978","hg/ha","19741","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1979","1979","hg/ha","21614","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1980","1980","hg/ha","17827","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1981","1981","hg/ha","20331","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1982","1982","hg/ha","21213","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1983","1983","hg/ha","17594","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1984","1984","hg/ha","18930","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1985","1985","hg/ha","22923","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1986","1986","hg/ha","22411","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1987","1987","hg/ha","22794","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1988","1988","hg/ha","18155","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1989","1989","hg/ha","21783","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1990","1990","hg/ha","22920","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1991","1991","hg/ha","23029","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1992","1992","hg/ha","25295","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1993","1993","hg/ha","21941","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1994","1994","hg/ha","27813","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1995","1995","hg/ha","23759","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1996","1996","hg/ha","25269","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1997","1997","hg/ha","26164","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1998","1998","hg/ha","26169","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","1999","1999","hg/ha","24634","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2000","2000","hg/ha","25614","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2001","2001","hg/ha","26639","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2002","2002","hg/ha","25567","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2003","2003","hg/ha","22769","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2004","2004","hg/ha","28405","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2005","2005","hg/ha","28961","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2006","2006","hg/ha","28817","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2007","2007","hg/ha","28067","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2008","2008","hg/ha","26718","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2009","2009","hg/ha","29595","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2010","2010","hg/ha","29243","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2011","2011","hg/ha","28232","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2012","2012","hg/ha","26867","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2013","2013","hg/ha","29615","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2014","2014","hg/ha","31977","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2015","2015","hg/ha","32289","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2016","2016","hg/ha","34936","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2017","2017","hg/ha","33133","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2018","2018","hg/ha","33997","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2019","2019","hg/ha","31875","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2020","2020","hg/ha","33785","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1961","1961","tonnes","18468000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1962","1962","tonnes","18213008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1963","1963","tonnes","19028000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1964","1964","tonnes","19076000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1965","1965","tonnes","23014000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1966","1966","tonnes","25270000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1967","1967","tonnes","26574768","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1968","1968","tonnes","30126976","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1969","1969","tonnes","30838992","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1970","1970","tonnes","30675152","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1971","1971","tonnes","32008768","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1972","1972","tonnes","34580864","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1973","1973","tonnes","42117936","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1974","1974","tonnes","33102464","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1975","1975","tonnes","42139728","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1976","1976","tonnes","35071008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1977","1977","tonnes","48097936","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1978","1978","tonnes","50860000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1979","1979","tonnes","61526304","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1980","1980","tonnes","48921904","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1981","1981","tonnes","54436000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1982","1982","tonnes","59611104","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1983","1983","tonnes","44518400","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1984","1984","tonnes","50648000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1985","1985","tonnes","57128000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1986","1986","tonnes","52868000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1987","1987","tonnes","52737008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1988","1988","tonnes","42153008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1989","1989","tonnes","52350000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1990","1990","tonnes","52416000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1991","1991","tonnes","54064730","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1992","1992","tonnes","59611670","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1993","1993","tonnes","50885390","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1994","1994","tonnes","68443520","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1995","1995","tonnes","59173500","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1996","1996","tonnes","64780440","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1997","1997","tonnes","73175780","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1998","1998","tonnes","74598180","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","1999","1999","tonnes","72223460","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2000","2000","tonnes","75055290","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2001","2001","tonnes","78671470","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2002","2002","tonnes","75010030","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2003","2003","tonnes","66782720","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2004","2004","tonnes","85015630","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2005","2005","tonnes","83506580","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2006","2006","tonnes","87000620","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2007","2007","tonnes","72859180","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2008","2008","tonnes","80748700","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2009","2009","tonnes","91469550","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2010","2010","tonnes","90663290","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2011","2011","tonnes","84291400","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2012","2012","tonnes","82790870","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2013","2013","tonnes","91389350","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2014","2014","tonnes","106877870","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2015","2015","tonnes","106953940","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2016","2016","tonnes","116931500","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2017","2017","tonnes","120064970","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2018","2018","tonnes","120514490","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2019","2019","tonnes","96667090","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2020","2020","tonnes","112549240","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1961","1961","ha","22120","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1962","1962","ha","18235","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1963","1963","ha","18781","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1964","1964","ha","17563","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1965","1965","ha","15560","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1966","1966","ha","16835","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1967","1967","ha","17563","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1968","1968","ha","15855","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1969","1969","ha","13901","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1970","1970","ha","14892","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1971","1971","ha","14921","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1972","1972","ha","14908","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1973","1973","ha","15224","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1974","1974","ha","14046","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1975","1975","ha","13354","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1976","1976","ha","12545","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1977","1977","ha","12355","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1978","1978","ha","13128","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1979","1979","ha","14528","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1980","1980","ha","15172","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1981","1981","ha","14407","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1982","1982","ha","14400","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1983","1983","ha","14100","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1984","1984","ha","13200","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1985","1985","ha","13200","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1986","1986","ha","12600","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1987","1987","ha","12500","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1988","1988","ha","12800","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1989","1989","ha","13200","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1990","1990","ha","12800","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1991","1991","ha","13000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1992","1992","ha","13285","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1993","1993","ha","12990","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1994","1994","ha","14090","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1995","1995","ha","13700","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1996","1996","ha","13520","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1997","1997","ha","14980","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1998","1998","ha","14370","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","1999","1999","ha","16070","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2000","2000","ha","17701","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2001","2001","ha","16345","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2002","2002","ha","17450","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2003","2003","ha","19417","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2004","2004","ha","19830","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2005","2005","ha","21084","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2006","2006","ha","18575","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2007","2007","ha","17523","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2008","2008","ha","18020","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2009","2009","ha","18230","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2010","2010","ha","16570","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2011","2011","ha","15760","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2012","2012","ha","16930","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2013","2013","ha","17700","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2014","2014","ha","18870","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2015","2015","ha","19580","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2016","2016","ha","23431","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2017","2017","ha","26195","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2018","2018","ha","24868","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2019","2019","ha","26466","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01215","Spinach","2020","2020","ha","22743","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1961","1961","hg/ha","85501","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1962","1962","hg/ha","88783","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1963","1963","hg/ha","102036","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1964","1964","hg/ha","103155","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1965","1965","hg/ha","102058","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1966","1966","hg/ha","102196","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1967","1967","hg/ha","103977","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1968","1968","hg/ha","111219","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1969","1969","hg/ha","108365","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1970","1970","hg/ha","110626","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1971","1971","hg/ha","116551","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1972","1972","hg/ha","117961","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1973","1973","hg/ha","120280","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1974","1974","hg/ha","132176","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1975","1975","hg/ha","129379","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1976","1976","hg/ha","141193","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1977","1977","hg/ha","144136","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1978","1978","hg/ha","125525","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1979","1979","hg/ha","129633","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1980","1980","hg/ha","134056","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1981","1981","hg/ha","141237","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1982","1982","hg/ha","142361","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1983","1983","hg/ha","138298","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1984","1984","hg/ha","136364","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1985","1985","hg/ha","136364","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1986","1986","hg/ha","139683","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1987","1987","hg/ha","140800","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1988","1988","hg/ha","139844","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1989","1989","hg/ha","151515","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1990","1990","hg/ha","150781","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1991","1991","hg/ha","148077","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1992","1992","hg/ha","155875","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1993","1993","hg/ha","159261","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1994","1994","hg/ha","167019","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1995","1995","hg/ha","156788","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1996","1996","hg/ha","161391","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1997","1997","hg/ha","176195","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1998","1998","hg/ha","163312","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","1999","1999","hg/ha","155999","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2000","2000","hg/ha","185825","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2001","2001","hg/ha","173724","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01215","Spinach","2002","2002","hg/ha","181064","E","Estimated value"
